date,name,code,open,high,low,close,volume,turnover,turnover_rate
2020-06-09,佳力图,603912,9.53,10.0,9.3,9.93,89963,179288904.0,7.94
2020-06-10,佳力图,603912,10.1,10.42,9.8,10.38,109005,226146849.0,9.62
2020-06-11,佳力图,603912,10.38,10.59,9.81,10.09,96995,202304541.0,8.56
2020-06-12,佳力图,603912,9.6,10.36,9.6,10.18,68374,140539956.0,6.03
2020-06-15,佳力图,603912,10.21,10.56,10.07,10.26,70569,149524095.0,6.23
2020-06-16,佳力图,603912,10.5,10.64,10.11,10.4,84335,180031092.0,7.44
2020-06-17,佳力图,603912,10.35,10.44,9.82,10.32,88406,182817292.0,7.8
2020-06-18,佳力图,603912,10.26,10.94,10.2,10.81,86180,187206300.0,7.61
2020-06-19,佳力图,603912,11.03,11.94,10.83,11.06,126096,291445984.0,11.13
2020-06-22,佳力图,603912,10.93,11.94,10.44,10.52,122181,276026064.0,10.78
2020-06-23,佳力图,603912,10.71,10.91,9.9,10.77,105009,223642874.0,9.27
2020-06-24,佳力图,603912,10.67,11.09,10.57,11.02,98342,218463613.0,8.68
2020-06-29,佳力图,603912,10.93,10.93,10.42,10.68,63541,138063061.0,5.61
2020-06-30,佳力图,603912,10.63,10.81,10.33,10.42,71416,153735502.0,6.3
2020-07-01,佳力图,603912,10.48,11.07,10.48,10.87,90015,198623914.0,7.94
2020-07-02,佳力图,603912,10.81,11.78,10.8,11.55,108036,250601670.0,9.53
2020-07-03,佳力图,603912,11.57,11.66,11.05,11.28,72994,165987008.0,6.44
2020-07-06,佳力图,603912,11.35,11.96,11.26,11.83,83106,194080004.0,7.33
2020-07-07,佳力图,603912,12.17,12.17,11.77,11.91,75738,183051173.0,6.68
2020-07-08,佳力图,603912,11.82,12.63,11.77,12.13,73609,182147845.0,6.5
2020-07-09,佳力图,603912,11.97,12.56,11.95,12.33,75400,185598705.0,6.65
2020-07-10,佳力图,603912,12.17,13.23,12.06,13.15,81444,207987232.0,7.19
2020-07-13,佳力图,603912,13.19,13.39,12.81,13.28,83284,218317590.0,7.35
2020-07-14,佳力图,603912,13.09,13.17,12.07,12.72,69072,175618177.0,6.1
2020-07-15,佳力图,603912,12.72,12.72,11.95,12.39,53738,133045076.0,4.74
2020-07-16,佳力图,603912,12.27,12.68,11.51,11.56,45452,110602980.0,4.01
2020-07-17,佳力图,603912,11.6,11.71,11.13,11.2,39334,90132748.0,3.47
2020-07-20,佳力图,603912,11.32,11.59,10.91,11.19,55255,124575758.0,4.88
2020-07-21,佳力图,603912,11.25,11.34,10.94,11.12,35340,79155303.0,3.12
2020-07-22,佳力图,603912,11.09,11.61,11.02,11.28,51085,116489241.0,4.51
2020-07-23,佳力图,603912,11.2,11.2,10.53,10.87,54169,117778347.0,4.78
2020-07-24,佳力图,603912,10.8,10.82,9.82,9.87,63090,130539448.0,5.57
2020-07-27,佳力图,603912,9.97,10.1,9.56,9.64,37784,74734135.0,3.33
2020-07-28,佳力图,603912,9.98,10.4,9.93,10.08,54046,110477559.0,4.77
2020-07-29,佳力图,603912,10.02,10.49,9.89,10.48,46294,95885005.0,4.09
2020-07-30,佳力图,603912,10.33,10.42,10.08,10.17,37609,77873842.0,3.32
2020-07-31,佳力图,603912,10.09,10.4,10.09,10.29,29980,62277290.0,2.65
2020-08-03,佳力图,603912,10.34,10.66,10.32,10.6,34485,73540633.0,3.04
2020-08-04,佳力图,603912,10.64,10.65,10.2,10.36,42926,89962786.0,3.79
2020-08-05,佳力图,603912,10.24,10.56,10.12,10.49,52418,109113615.0,4.63
2020-08-06,佳力图,603912,10.48,10.6,10.11,10.25,35472,73674131.0,3.13
2020-08-07,佳力图,603912,10.13,10.21,9.78,9.93,30402,61452884.0,2.68
2020-08-10,佳力图,603912,9.93,10.18,9.88,10.01,19389,39219216.0,1.71
2020-08-11,佳力图,603912,9.99,10.05,9.77,9.77,24692,49357660.0,2.18
2020-08-12,佳力图,603912,9.78,9.78,9.28,9.47,34300,65474029.0,3.03
2020-08-13,佳力图,603912,9.55,9.67,9.47,9.52,17000,32961798.0,1.5
2020-08-14,佳力图,603912,9.58,9.68,9.42,9.67,18756,36428901.0,1.66
2020-08-17,佳力图,603912,9.7,9.87,9.6,9.83,23438,46424900.0,2.07
2020-08-18,佳力图,603912,9.82,9.94,9.8,9.87,19486,38895074.0,1.72
2020-08-19,佳力图,603912,9.86,9.88,9.58,9.63,18938,37199008.0,1.67
2020-08-20,佳力图,603912,9.54,9.74,9.42,9.49,13047,25225774.0,1.15
2020-08-21,佳力图,603912,9.57,9.75,9.37,9.41,19785,38217649.0,1.75
2020-08-24,佳力图,603912,9.46,9.46,9.18,9.44,18965,35907326.0,1.67
2020-08-25,佳力图,603912,9.45,9.55,9.31,9.34,15004,28671047.0,1.32
2020-08-26,佳力图,603912,9.42,9.42,9.0,9.11,21084,39143283.0,1.86
2020-08-27,佳力图,603912,9.11,9.47,8.98,9.41,22184,41845793.0,1.96
2020-08-28,佳力图,603912,9.46,9.61,9.34,9.5,23797,45793903.0,2.1
2020-08-31,佳力图,603912,9.52,9.82,9.52,9.7,32897,64815010.0,2.9
2020-09-01,佳力图,603912,9.69,9.82,9.65,9.7,18125,35732076.0,1.6
2020-09-02,佳力图,603912,9.76,9.78,9.61,9.75,17020,33408422.0,1.5
2020-09-03,佳力图,603912,9.88,10.03,9.66,9.88,29668,59155590.0,2.62
2020-09-04,佳力图,603912,9.72,10.02,9.57,9.96,24181,48374390.0,2.13
2020-09-07,佳力图,603912,9.96,10.03,9.7,9.83,18967,37963157.0,1.67
2020-09-08,佳力图,603912,9.79,9.84,9.65,9.71,16113,31718603.0,1.42
2020-09-09,佳力图,603912,9.63,9.67,9.24,9.3,22387,42685696.0,1.98
2020-09-10,佳力图,603912,9.42,9.43,8.76,8.8,23953,43864217.0,2.11
2020-09-11,佳力图,603912,8.82,8.99,8.65,8.88,13111,23654127.0,1.16
2020-09-14,佳力图,603912,8.89,9.05,8.82,8.94,18510,33625204.0,1.63
2020-09-15,佳力图,603912,8.98,8.98,8.67,8.84,22144,39624653.0,1.95
2020-09-16,佳力图,603912,8.85,8.98,8.74,8.78,13298,23877831.0,1.17
2020-09-17,佳力图,603912,8.78,9.04,8.76,8.98,16055,29121388.0,1.42
2020-09-18,佳力图,603912,8.97,9.05,8.89,9.01,12211,22272911.0,1.08
2020-09-21,佳力图,603912,9.06,9.09,8.94,9.01,8748,16012097.0,0.77
2020-09-22,佳力图,603912,9.01,9.01,8.76,8.83,11269,20242656.0,0.99
2020-09-23,佳力图,603912,8.91,8.96,8.76,8.87,8973,16151793.0,0.79
2020-09-24,佳力图,603912,8.77,8.8,8.45,8.48,19730,34527385.0,1.74
2020-09-25,佳力图,603912,8.57,8.63,8.31,8.48,12419,21333039.0,1.1
2020-09-28,佳力图,603912,8.52,8.57,8.19,8.22,12707,21581028.0,1.12
2020-09-29,佳力图,603912,8.32,8.54,8.13,8.33,18915,32139258.0,1.67
2020-09-30,佳力图,603912,8.34,8.41,8.14,8.17,15669,26221168.0,1.38
2020-10-09,佳力图,603912,8.3,8.54,8.26,8.48,16586,28564736.0,1.46
2020-10-12,佳力图,603912,8.57,8.84,8.46,8.8,17977,31911239.0,1.59
2020-10-13,佳力图,603912,8.85,8.85,8.72,8.76,10594,18905244.0,0.93
2020-10-14,佳力图,603912,8.83,8.84,8.66,8.79,13124,23272173.0,1.16
2020-10-15,佳力图,603912,8.78,8.78,8.62,8.67,8329,14759436.0,0.74
2020-10-16,佳力图,603912,8.7,8.74,8.56,8.6,7471,13114878.0,0.66
2020-10-19,佳力图,603912,8.58,8.74,8.41,8.46,11294,19601905.0,1.0
2020-10-20,佳力图,603912,8.43,8.69,8.36,8.66,10895,18894009.0,0.96
2020-10-21,佳力图,603912,8.65,8.85,8.46,8.85,28097,49723381.0,2.48
2020-10-22,佳力图,603912,8.93,9.11,8.68,8.85,40943,73814329.0,3.61
2020-10-23,佳力图,603912,8.85,8.91,8.49,8.49,17343,30549752.0,1.53
2020-10-26,佳力图,603912,8.45,9.06,8.24,9.0,46026,81615451.0,4.06
2020-10-27,佳力图,603912,8.84,8.95,8.42,8.47,36504,63524349.0,3.22
2020-10-28,佳力图,603912,8.51,8.84,8.35,8.75,28055,49120511.0,2.48
2020-10-29,佳力图,603912,8.61,9.25,8.55,9.08,52847,97381602.0,4.66
2020-10-30,佳力图,603912,9.08,9.19,8.79,8.85,30496,55705436.0,2.69
2020-11-02,佳力图,603912,8.85,9.09,8.65,9.04,24177,43696988.0,1.14
2020-11-03,佳力图,603912,9.01,9.25,8.98,9.16,25015,46510872.0,1.18
2020-11-04,佳力图,603912,9.11,9.37,9.08,9.21,28715,53740455.0,1.35
2020-11-05,佳力图,603912,9.32,9.37,9.11,9.28,35176,66061316.0,1.65
2020-11-06,佳力图,603912,9.29,9.29,9.11,9.18,19225,35850644.0,0.9
2020-11-09,佳力图,603912,9.27,9.5,9.14,9.5,42794,81348773.0,2.01
2020-11-10,佳力图,603912,9.45,9.51,9.17,9.18,29543,55584567.0,1.39
2020-11-11,佳力图,603912,9.21,9.21,8.91,8.92,21262,38820294.0,1.0
2020-11-12,佳力图,603912,8.92,9.07,8.78,8.95,14614,26391085.0,0.69
2020-11-13,佳力图,603912,8.96,8.97,8.79,8.94,10974,19835450.0,0.52
2020-11-16,佳力图,603912,8.91,8.99,8.78,8.79,14662,26313386.0,0.69
2020-11-17,佳力图,603912,8.79,8.79,8.44,8.46,22128,38423380.0,1.04
2020-11-18,佳力图,603912,8.35,8.59,8.35,8.54,16286,28241016.0,0.77
2020-11-19,佳力图,603912,8.54,8.65,8.52,8.55,13168,22957546.0,0.62
2020-11-20,佳力图,603912,8.57,8.61,8.44,8.49,14284,24697460.0,0.67
2020-11-23,佳力图,603912,8.5,8.53,8.4,8.48,10651,18362209.0,0.5
2020-11-24,佳力图,603912,8.62,8.87,8.56,8.65,24947,44095877.0,1.17
2020-11-25,佳力图,603912,8.61,8.74,8.54,8.64,16661,29199704.0,0.78
2020-11-26,佳力图,603912,8.6,8.62,8.45,8.48,13540,23420971.0,0.64
2020-11-27,佳力图,603912,8.45,8.53,8.3,8.47,11840,20239646.0,0.56
2020-11-30,佳力图,603912,8.47,8.49,8.36,8.41,12024,20597324.0,0.57
2020-12-01,佳力图,603912,8.44,8.72,8.37,8.62,18525,32394906.0,0.87
2020-12-02,佳力图,603912,8.69,8.69,8.54,8.62,9677,16915129.0,0.45
2020-12-03,佳力图,603912,8.63,8.63,8.46,8.49,12233,21237900.0,0.58
2020-12-04,佳力图,603912,8.46,8.54,8.46,8.47,8108,14018076.0,0.38
2020-12-07,佳力图,603912,8.47,8.54,8.35,8.39,10428,17927880.0,0.49
2020-12-08,佳力图,603912,8.45,8.45,8.36,8.39,8137,13914447.0,0.38
2020-12-09,佳力图,603912,8.41,8.43,8.19,8.23,12635,21290651.0,0.59
2020-12-10,佳力图,603912,8.24,8.24,8.06,8.11,12409,20528507.0,0.58
2020-12-11,佳力图,603912,8.12,8.13,7.51,7.58,25939,40820311.0,1.22
2020-12-14,佳力图,603912,7.58,7.64,7.41,7.58,14943,23131647.0,0.7
2020-12-15,佳力图,603912,7.58,7.63,7.51,7.58,10931,16892314.0,0.51
2020-12-16,佳力图,603912,7.57,7.57,7.35,7.37,12919,19626292.0,0.61
2020-12-17,佳力图,603912,7.37,7.47,7.12,7.43,20251,30177467.0,0.95
2020-12-18,佳力图,603912,7.42,7.5,7.31,7.41,9578,14501341.0,0.45
2020-12-21,佳力图,603912,7.55,7.55,7.33,7.41,13560,20581608.0,0.64
2020-12-22,佳力图,603912,7.45,7.45,7.25,7.29,13415,20215250.0,0.63
2020-12-23,佳力图,603912,7.27,7.41,7.23,7.27,14069,21052880.0,0.66
2020-12-24,佳力图,603912,7.38,7.38,6.97,7.07,13998,20393720.0,0.66
2020-12-25,佳力图,603912,7.07,7.21,7.03,7.05,12436,18127035.0,0.58
2020-12-28,佳力图,603912,6.97,7.05,6.77,6.79,15695,22077158.0,0.74
2020-12-29,佳力图,603912,6.79,7.05,6.79,6.95,18350,26180350.0,0.86
2020-12-30,佳力图,603912,6.95,7.05,6.88,6.93,11220,15999057.0,0.53
2020-12-31,佳力图,603912,6.95,7.03,6.9,6.98,13437,19198266.0,0.63
2021-01-04,佳力图,603912,6.98,7.21,6.93,7.1,18957,27530269.0,0.89
2021-01-05,佳力图,603912,7.1,7.3,7.04,7.24,16794,24618578.0,0.79
2021-01-06,佳力图,603912,7.23,7.23,6.83,6.86,25190,35968313.0,1.18
2021-01-07,佳力图,603912,6.82,6.9,6.56,6.63,19629,26954999.0,0.92
2021-01-08,佳力图,603912,6.61,6.85,6.4,6.67,18018,24701108.0,0.85
2021-01-11,佳力图,603912,6.51,6.65,6.14,6.18,36816,47916856.0,1.73
2021-01-12,佳力图,603912,6.21,6.54,6.1,6.25,22144,29035314.0,1.04
2021-01-13,佳力图,603912,6.28,6.35,6.11,6.13,17592,22371988.0,0.83
2021-01-14,佳力图,603912,6.2,6.41,6.13,6.3,18396,23798473.0,0.86
2021-01-15,佳力图,603912,6.36,6.51,6.35,6.47,16480,21932064.0,0.77
2021-01-18,佳力图,603912,6.39,6.68,6.39,6.58,17063,23126190.0,0.8
2021-01-19,佳力图,603912,6.72,6.76,6.58,6.63,13740,18810881.0,0.65
2021-01-20,佳力图,603912,6.63,6.7,6.51,6.54,9887,13345450.0,0.46
2021-01-21,佳力图,603912,6.53,6.64,6.48,6.52,10769,14520697.0,0.51
2021-01-22,佳力图,603912,6.55,6.59,6.32,6.38,11734,15517411.0,0.55
2021-01-25,佳力图,603912,6.38,6.38,6.16,6.17,14610,18778071.0,0.69
2021-01-26,佳力图,603912,6.15,6.5,6.13,6.31,16451,21609259.0,0.77
2021-01-27,佳力图,603912,6.24,6.57,6.24,6.44,17356,23013126.0,0.82
2021-01-28,佳力图,603912,6.28,6.56,6.27,6.39,15682,20762959.0,0.74
2021-01-29,佳力图,603912,6.43,6.43,6.12,6.23,16299,20951671.0,0.77
2021-02-01,佳力图,603912,6.19,6.31,6.15,6.23,8541,10946492.0,0.4
2021-02-02,佳力图,603912,6.21,6.29,6.13,6.22,9948,12739649.0,0.47
2021-02-03,佳力图,603912,6.18,6.22,5.9,5.94,15766,19511241.0,0.74
2021-02-04,佳力图,603912,5.85,5.98,5.76,5.8,14109,17028182.0,0.66
2021-02-05,佳力图,603912,5.86,5.96,5.74,5.76,8438,10171077.0,0.4
2021-02-08,佳力图,603912,5.81,5.82,5.29,5.63,11836,13841659.0,0.56
2021-02-09,佳力图,603912,5.56,5.73,5.54,5.7,9669,11352246.0,0.45
2021-02-10,佳力图,603912,5.76,5.87,5.71,5.87,11742,14107492.0,0.55
2021-02-18,佳力图,603912,6.1,6.17,5.91,6.14,15258,19183070.0,0.72
2021-02-19,佳力图,603912,6.07,6.23,6.07,6.19,14139,18076886.0,0.66
2021-02-22,佳力图,603912,6.23,6.49,6.21,6.38,20464,26958673.0,0.96
2021-02-23,佳力图,603912,6.4,6.4,6.21,6.23,11658,15080348.0,0.55
2021-02-24,佳力图,603912,6.21,6.37,6.18,6.25,11496,14887330.0,0.54
2021-02-25,佳力图,603912,6.3,6.38,6.12,6.12,10110,12878263.0,0.48
2021-02-26,佳力图,603912,6.06,6.39,6.04,6.28,14407,18567884.0,0.68
2021-03-01,佳力图,603912,6.27,6.44,6.27,6.39,13813,18107081.0,0.65
2021-03-02,佳力图,603912,6.41,6.45,6.27,6.28,15587,20397163.0,0.73
2021-03-03,佳力图,603912,6.21,6.4,6.16,6.24,21293,27347848.0,1.0
2021-03-04,佳力图,603912,6.22,6.42,6.08,6.12,32416,41778565.0,1.52
2021-03-05,佳力图,603912,6.09,6.2,6.01,6.15,14178,17986940.0,0.67
2021-03-08,佳力图,603912,6.15,6.38,6.12,6.14,18471,23724828.0,0.87
2021-03-09,佳力图,603912,6.12,6.2,5.85,5.87,19733,24309443.0,0.93
2021-03-10,佳力图,603912,5.89,5.93,5.72,5.89,13049,15738544.0,0.61
2021-03-11,佳力图,603912,5.84,6.0,5.7,5.97,21401,25904952.0,1.01
2021-03-12,佳力图,603912,5.95,6.07,5.91,5.94,16642,20544646.0,0.78
2021-03-15,佳力图,603912,5.92,6.15,5.92,6.03,19971,24779613.0,0.94
2021-03-16,佳力图,603912,5.97,6.12,5.94,6.09,15156,18951009.0,0.71
2021-03-17,佳力图,603912,6.1,6.36,6.04,6.36,33561,43292903.0,1.58
2021-03-18,佳力图,603912,6.39,6.4,6.2,6.26,25777,33232803.0,1.21
2021-03-19,佳力图,603912,6.45,6.92,6.45,6.78,93389,130386259.0,4.39
2021-03-22,佳力图,603912,6.57,6.86,6.46,6.85,76845,105364067.0,3.61
2021-03-23,佳力图,603912,6.84,7.1,6.72,6.89,66436,94434775.0,3.12
2021-03-24,佳力图,603912,6.95,7.32,6.76,6.82,50478,72166113.0,2.37
2021-03-25,佳力图,603912,6.72,6.88,6.54,6.72,33003,45677210.0,1.55
2021-03-26,佳力图,603912,6.74,6.79,6.61,6.77,30374,42022286.0,1.43
2021-03-29,佳力图,603912,6.87,7.2,6.87,7.1,68594,98954856.0,3.22
2021-03-30,佳力图,603912,7.1,7.13,6.97,7.04,32515,46843700.0,1.53
2021-03-31,佳力图,603912,7.04,7.06,6.83,6.88,25908,36786308.0,1.22
2021-04-01,佳力图,603912,6.88,6.89,6.77,6.78,18745,26239054.0,0.88
2021-04-02,佳力图,603912,6.83,7.01,6.71,6.86,24500,34687875.0,1.15
2021-04-06,佳力图,603912,6.92,6.95,6.77,6.8,16401,23004284.0,0.77
2021-04-07,佳力图,603912,6.8,6.9,6.79,6.82,13822,19383730.0,0.65
2021-04-08,佳力图,603912,6.82,6.86,6.67,6.68,17173,23785592.0,0.81
2021-04-09,佳力图,603912,6.76,6.76,6.66,6.67,11435,15737021.0,0.54
2021-04-12,佳力图,603912,6.67,6.67,6.49,6.54,18766,25352540.0,0.88
2021-04-13,佳力图,603912,6.51,6.59,6.43,6.52,12245,16392731.0,0.58
2021-04-14,佳力图,603912,6.56,6.68,6.46,6.67,13369,18032805.0,0.63
2021-04-15,佳力图,603912,6.54,6.79,6.54,6.76,18883,26050565.0,0.89
2021-04-16,佳力图,603912,6.82,6.86,6.65,6.76,24452,33768033.0,1.15
2021-04-19,佳力图,603912,6.76,6.85,6.69,6.83,22245,30976656.0,1.05
2021-04-20,佳力图,603912,6.83,6.88,6.74,6.74,20206,28206087.0,0.95
2021-04-21,佳力图,603912,6.72,6.72,6.51,6.53,26122,35407544.0,1.23
2021-04-22,佳力图,603912,6.48,6.66,6.48,6.65,15059,20424375.0,0.71
2021-04-23,佳力图,603912,6.67,6.67,6.48,6.57,14342,19313328.0,0.67
2021-04-26,佳力图,603912,6.59,6.59,6.44,6.46,12848,17166565.0,0.6
2021-04-27,佳力图,603912,6.49,6.55,6.32,6.36,14278,18785362.0,0.67
2021-04-28,佳力图,603912,6.36,6.44,6.26,6.44,10049,13215663.0,0.47
2021-04-29,佳力图,603912,6.44,6.48,6.33,6.35,10807,14185059.0,0.51
2021-04-30,佳力图,603912,6.31,6.32,6.09,6.15,18375,23379731.0,0.86
2021-05-06,佳力图,603912,6.11,6.29,6.02,6.02,13065,16440916.0,0.61
2021-05-07,佳力图,603912,6.0,6.07,5.97,6.02,8973,11178622.0,0.42
2021-05-10,佳力图,603912,6.03,6.24,6.03,6.11,22351,28338679.0,1.03
2021-05-11,佳力图,603912,6.11,6.11,5.96,6.04,14160,17592508.0,0.65
2021-05-12,佳力图,603912,6.03,6.36,5.96,6.16,19681,25060905.0,0.91
2021-05-13,佳力图,603912,6.14,6.2,5.9,5.9,28165,35105784.0,1.3
2021-05-14,佳力图,603912,5.91,6.52,5.9,6.52,31774,41515804.0,1.47
2021-05-17,佳力图,603912,7.2,7.2,7.2,7.2,22070,32574995.0,1.02
2021-05-18,佳力图,603912,7.84,7.96,7.47,7.96,270484,434721408.0,12.47
2021-05-19,佳力图,603912,7.68,7.83,7.33,7.33,220046,338736832.0,10.15
2021-05-20,佳力图,603912,6.99,7.2,6.84,7.11,163156,234554840.0,7.52
2021-05-21,佳力图,603912,6.99,7.56,6.82,7.33,156271,228874154.0,7.21
2021-05-24,佳力图,603912,7.14,8.1,7.03,8.1,173767,264618886.0,8.01
2021-05-25,佳力图,603912,7.84,7.91,7.52,7.58,170758,268155073.0,7.87
2021-05-26,佳力图,603912,7.49,8.09,7.49,7.65,140271,222818483.0,6.47
2021-05-27,佳力图,603912,7.54,8.24,7.49,7.97,159982,255193703.0,7.38
2021-05-28,佳力图,603912,7.84,8.13,7.66,7.9,128591,206282354.0,5.93
2021-05-31,佳力图,603912,7.9,8.09,7.73,8.04,108692,175663227.0,5.01
2021-06-01,佳力图,603912,8.02,8.07,7.84,7.96,88565,143374412.0,4.08
2021-06-02,佳力图,603912,7.95,7.99,7.54,7.59,86922,137095499.0,4.01
2021-06-03,佳力图,603912,7.46,7.73,7.32,7.34,68654,105689615.0,3.17
2021-06-04,佳力图,603912,7.37,7.71,7.37,7.42,52075,79725190.0,2.4
2021-06-07,佳力图,603912,7.36,8.19,7.23,8.01,160681,259850972.0,7.41
2021-06-08,佳力图,603912,8.01,8.39,7.87,8.37,188812,313874240.0,8.71
2021-06-09,佳力图,603912,8.26,8.29,7.82,7.92,116496,189878089.0,5.37
2021-06-10,佳力图,603912,7.92,8.1,7.79,7.99,81182,132153905.0,3.74
2021-06-11,佳力图,603912,7.93,7.94,7.57,7.57,77277,122613618.0,3.56
2021-06-15,佳力图,603912,7.64,8.17,7.51,7.85,91893,148858906.0,4.24
2021-06-16,佳力图,603912,7.73,7.83,7.26,7.29,79732,122267154.0,3.68
2021-06-17,佳力图,603912,7.23,7.48,7.13,7.4,53571,80405070.0,2.47
2021-06-18,佳力图,603912,7.37,7.68,7.28,7.62,54071,83253319.0,2.49
2021-06-21,佳力图,603912,7.73,8.1,7.72,7.83,71358,114985922.0,3.29
2021-06-22,佳力图,603912,7.84,8.06,7.56,7.99,82776,132323217.0,3.82
2021-06-23,佳力图,603912,8.02,8.02,7.76,7.88,54182,85638379.0,2.5
2021-06-24,佳力图,603912,7.94,8.68,7.77,8.53,198350,332789440.0,9.15
2021-06-25,佳力图,603912,8.27,8.36,7.89,7.99,135532,220557651.0,6.25
2021-06-28,佳力图,603912,7.87,8.07,7.87,8.04,53165,85202274.0,2.45
2021-06-29,佳力图,603912,8.03,8.03,7.55,7.63,68269,106523272.0,3.15
2021-06-30,佳力图,603912,7.56,7.8,7.54,7.7,37194,57530334.0,1.71
2021-07-01,佳力图,603912,7.68,8.03,7.58,7.87,62274,97674324.0,2.87
2021-07-02,佳力图,603912,7.82,7.96,7.67,7.82,40596,63685959.0,1.87
2021-07-05,佳力图,603912,7.87,8.06,7.78,8.0,66043,105771958.0,3.05
2021-07-06,佳力图,603912,8.13,8.44,7.97,8.36,113570,187063601.0,5.24
2021-07-07,佳力图,603912,8.3,8.56,8.11,8.47,94158,157223874.0,4.34
2021-07-08,佳力图,603912,8.51,8.57,8.28,8.35,77000,129542111.0,3.55
2021-07-09,佳力图,603912,8.35,8.48,8.17,8.34,65016,108552926.0,3.0
2021-07-12,佳力图,603912,8.34,8.65,8.23,8.43,78149,132607547.0,3.6
2021-07-13,佳力图,603912,8.32,8.91,8.21,8.78,121348,211281082.0,5.59
2021-07-14,佳力图,603912,8.8,9.43,8.57,8.94,153658,277903024.0,7.08
2021-07-15,佳力图,603912,9.06,9.27,8.7,8.86,104787,187046011.0,4.83
2021-07-16,佳力图,603912,8.75,8.98,8.6,8.65,74665,130896692.0,3.44
2021-07-19,佳力图,603912,8.52,9.12,8.39,9.06,106930,188142690.0,4.93
2021-07-20,佳力图,603912,8.88,8.96,8.69,8.86,60651,107193057.0,2.8
2021-07-21,佳力图,603912,8.81,8.9,8.54,8.73,67780,118217130.0,3.13
2021-07-22,佳力图,603912,8.66,9.03,8.58,8.86,75953,133704827.0,3.5
2021-07-23,佳力图,603912,8.78,8.82,8.22,8.26,83395,142114947.0,3.85
2021-07-26,佳力图,603912,8.22,8.5,8.07,8.26,48599,80451004.0,2.24
2021-07-27,佳力图,603912,8.22,8.37,7.97,8.08,53138,87144418.0,2.45
2021-07-28,佳力图,603912,8.0,8.15,7.25,7.49,55551,84911036.0,2.56
2021-07-29,佳力图,603912,7.51,7.69,7.45,7.6,43209,65870146.0,1.99
2021-07-30,佳力图,603912,7.54,7.96,7.47,7.91,61106,95655554.0,2.82
2021-08-02,佳力图,603912,8.47,8.72,8.19,8.21,96022,163397405.0,4.43
2021-08-03,佳力图,603912,8.16,8.49,7.91,7.92,65433,107492123.0,3.02
2021-08-04,佳力图,603912,8.07,8.37,7.98,8.1,49783,81263600.0,2.3
2021-08-05,佳力图,603912,8.08,8.22,7.78,8.15,68665,110283549.0,3.17
2021-08-06,佳力图,603912,7.97,8.08,7.87,7.96,44500,71070691.0,2.05
2021-08-09,佳力图,603912,7.99,8.3,7.97,8.3,62728,103105201.0,2.89
2021-08-10,佳力图,603912,8.22,8.81,8.17,8.49,82543,141642527.0,3.81
2021-08-11,佳力图,603912,8.46,8.77,8.45,8.63,70745,122588400.0,3.26
2021-08-12,佳力图,603912,8.62,8.84,8.49,8.77,76231,132655992.0,3.51
2021-08-13,佳力图,603912,8.88,8.97,8.64,8.77,48735,85514206.0,2.25
2021-08-16,佳力图,603912,8.68,8.82,8.47,8.51,50893,87783609.0,2.35
2021-08-17,佳力图,603912,8.66,8.66,7.96,8.01,59829,99147051.0,2.76
2021-08-18,佳力图,603912,8.13,8.13,7.81,7.88,35973,57196638.0,1.66
2021-08-19,佳力图,603912,7.88,8.01,7.82,7.97,25649,40807098.0,1.18
2021-08-20,佳力图,603912,7.91,7.95,7.68,7.93,26532,41840127.0,1.22
2021-08-23,佳力图,603912,7.93,8.18,7.91,8.17,39205,63768574.0,1.81
2021-08-24,佳力图,603912,8.09,8.21,7.98,8.02,36802,59622904.0,1.7
2021-08-25,佳力图,603912,8.01,8.04,7.82,7.84,35013,55342519.0,1.61
2021-08-26,佳力图,603912,7.85,8.19,7.83,8.15,57178,92681133.0,2.64
2021-08-27,佳力图,603912,8.47,8.98,8.33,8.57,120561,207851983.0,5.56
2021-08-30,佳力图,603912,8.28,9.17,8.23,9.08,156839,274623408.0,7.23
2021-08-31,佳力图,603912,9.03,9.03,8.47,8.81,93777,163450529.0,4.32
2021-09-01,佳力图,603912,8.74,8.9,8.56,8.74,54856,95796327.0,2.53
2021-09-02,佳力图,603912,8.71,9.04,8.43,8.86,72563,127203896.0,3.35
2021-09-03,佳力图,603912,8.77,8.98,8.6,8.78,57059,100639765.0,2.63
2021-09-06,佳力图,603912,8.73,8.8,8.56,8.69,37489,65101777.0,1.73
2021-09-07,佳力图,603912,8.7,9.12,8.64,9.03,100828,181304098.0,4.65
2021-09-08,佳力图,603912,8.89,9.27,8.86,9.1,86108,156004433.0,3.97
2021-09-09,佳力图,603912,9.04,9.09,8.57,8.73,74587,131084592.0,3.44
2021-09-10,佳力图,603912,8.68,8.76,8.57,8.64,35306,61249050.0,1.63
2021-09-13,佳力图,603912,8.54,8.74,8.53,8.71,36893,63770272.0,1.7
2021-09-14,佳力图,603912,8.68,8.91,8.62,8.9,52924,93273252.0,2.44
2021-09-15,佳力图,603912,8.91,8.94,8.66,8.8,33828,59539217.0,1.56
2021-09-16,佳力图,603912,8.76,8.85,8.2,8.2,49146,84048536.0,2.27
2021-09-17,佳力图,603912,8.18,8.3,8.07,8.3,27335,44947251.0,1.26
2021-09-22,佳力图,603912,8.23,8.28,8.07,8.16,18941,31004820.0,0.87
2021-09-23,佳力图,603912,8.19,8.26,8.08,8.23,26232,43046357.0,1.21
